concurrent_users,cpu_utilization_percent,memory_utilization_percent,disk_io_operations,network_bandwidth_mbps,server_type,virtualization,database_queries_per_second,cache_hit_rate,server_age_months,operating_system,application_complexity,peak_hour_flag,background_processes,response_time_ms
1844.0,82.98505142157904,96.28160964547922,3455.7993351778864,483.54868291648296,Web,VM,88.7379483160344,78.38641649644457,53.36539694916198,Windows,Complex,1.0,269.0,209.0137019917415
121.0,72.18008787267057,88.90294331208617,2463.6044698008477,523.675649549447,File,Physical,119.277655273507,66.01502219668672,49.33612569560262,Windows,Moderate,0.0,397.0,49.5819175682628
2560.0,62.90611749544911,93.57854468623032,2656.370810316571,339.477950022718,Web,Container,441.41776929857633,51.64530659425527,43.96586314705364,Windows,Moderate,0.0,410.0,205.77328006278063
2672.0,65.3994417819703,60.97645475631903,6591.143552354051,569.32113507525,Web,Container,423.3658570676593,61.844158702349446,38.335519357962376,Linux,Complex,1.0,74.0,491.3970980822433
1397.0,71.42058594189498,62.825691894582704,3075.532259406069,279.44568103708946,Application,VM,464.2395743552454,62.99804524903204,23.415712813611897,Linux,Complex,0.0,414.0,725.3355846901584
4210.0,22.10755075324897,66.09482785840372,3813.6872030368754,740.6413588288369,Web,VM,399.2101157689761,87.75722654464843,38.11224339946208,Windows,Moderate,0.0,187.0,456.9022375233704
4092.0,20.999813761114343,45.45369838638824,7380.971959717415,972.182237598952,Database,VM,88.74571341285828,63.30899479345019,45.77419092602037,Unix,Complex,0.0,415.0,956.0017522785904
568.0,72.14999062594723,60.95363435943021,178.09493424643964,98.98037194157511,File,Physical,143.5902138962168,93.79346048344914,2.7843805233718,Linux,Simple,1.0,382.0,583.9538129753346
1507.0,93.01987657261414,32.59170839478107,2438.713182051579,313.23458984314743,File,Physical,131.08912934761503,75.31828153627103,7.938451942688494,Linux,Simple,0.0,207.0,280.6828364443252
2560.0,65.65726771484267,45.87221482441575,3010.7998775834108,956.6604217561407,File,Container,406.5257099347658,92.46032321574036,32.0014281649785,Unix,Moderate,0.0,195.0,770.0592716223628
3000.0,77.17009424142105,61.97046826348669,5686.055027902194,520.3763480752461,Application,Physical,457.8305994965533,97.68694053521904,31.791327349332704,Linux,Moderate,0.0,400.0,630.0082962120706
572.0,73.39423050666642,93.2196913522304,2912.3719062180758,24.4233843035203,Web,Container,143.9381371297042,90.76760749540296,56.411312976888496,Unix,Simple,0.0,260.0,847.3739646279089
2560.0,44.88065473457673,97.8546317947144,7438.016766979717,410.0555391084569,Web,VM,162.2937863944452,98.06801884254844,31.80667486657929,Windows,Moderate,0.0,389.0,264.4925883546472
3254.0,53.27328110510827,66.95480088365103,2899.4927908238947,714.9305750166025,Database,VM,145.80579016667087,71.90244843152294,31.21299182462776,Windows,Moderate,0.0,226.0,590.0227183529151
1914.0,21.6555534986911,42.25297882529475,382.19169987729856,443.893931749402,Web,Physical,439.5149899863178,88.46729912225618,15.845354314626489,Linux,Moderate,0.0,104.0,125.14383065637315
1673.0,59.07463272936952,62.162229010041,4965.682579246936,533.0779325724086,Web,Container,492.1174853841742,85.52490637436904,31.791327349332704,Linux,Moderate,0.0,99.0,268.6386313455596
3161.0,66.63519815333316,43.95746374897239,5110.726587677345,344.73200367707835,Web,Container,286.6107415425175,78.77909998345362,43.83829090547025,Windows,Complex,0.0,442.0,408.7903209066848
1816.0,57.62908132949697,33.94899456188459,6230.582474620263,520.3763480752461,Database,Physical,32.51090320939164,98.52061087723708,20.353913453336386,Linux,Complex,1.0,452.0,694.9386899940203
921.0,30.56058141762005,57.90130073476534,4652.48600677031,528.5772563248606,Web,Container,33.255799559937365,83.5769608868884,31.791327349332704,Linux,Moderate,0.0,83.0,299.46602797304405
2531.0,91.28833430553246,47.68161592811547,5647.616503752644,813.6419596306312,Application,Container,372.9384506351868,65.53328521458482,3.356552725414736,Unix,Simple,0.0,116.0,802.9418970430899
2980.0,83.91200049670607,86.22504420564579,8779.301785560903,282.60028005751377,Web,Physical,390.719826385589,83.44937743049088,15.603087432488236,Linux,Complex,0.0,200.0,940.434820068598
3018.0,71.85813231331046,68.3023225055257,472.6274968712577,290.72978585600345,Application,Container,82.60334578467751,82.14212440376315,45.69343784539083,Unix,Moderate,0.0,405.0,950.2884059991944
1636.0,57.62908132949697,31.98661784852207,5893.346248932011,618.8707603512551,Application,VM,103.2617373466252,62.53840486565669,24.00393545271983,Windows,Simple,0.0,208.0,935.598667027562
3739.0,45.03280608759757,70.45849453488707,7220.806711023403,966.7437779381556,Web,Container,415.17747335415305,86.61265650234989,2.9401009222044427,Linux,Complex,1.0,319.0,328.194080377709
3259.0,88.36106308787161,85.00054086284649,427.6978482371925,125.68409664085296,Application,Physical,58.71659012183916,65.40364945675897,2.931324947308097,Unix,Moderate,0.0,355.0,122.3017915484483
2056.0,41.74846974008669,61.43132527969405,243.86288742951749,487.9390185671707,Web,Container,282.9547206146654,72.87608852756728,50.13365845522468,Windows,Simple,1.0,113.0,595.3524439256016
3255.0,43.93299366850867,62.602096669471976,9697.94091172006,262.74046672494114,Database,VM,256.1259831983623,75.76754837168443,23.134808132160614,Windows,Complex,0.0,243.0,711.4649968047323
2597.0,94.99528752317656,32.36581226325091,4295.734730981394,701.1451702730632,Application,VM,414.9717570269067,56.89447192093096,34.6245772297478,Unix,Simple,0.0,126.0,91.80523676099588
3432.0,41.0076913722725,61.74479247740992,4824.429978754243,236.32766430307836,Application,VM,85.34396486539708,85.92763172944379,31.91367018467692,Windows,Complex,1.0,269.0,263.5612287773795
1286.0,89.93427144541342,63.82945642769459,9263.649116910088,459.30669843486726,Application,VM,15.660831356134228,77.0930443267404,17.041083414139617,Linux,Moderate,1.0,148.0,702.4723987481296
50.0,32.57158124315506,57.37894555732699,1607.2152487489386,712.518043036248,File,VM,136.62405992929365,54.12552226430189,20.20873836583595,Linux,Complex,1.0,337.0,236.92178727954257
3263.0,57.62908132949697,63.82945642769459,9301.13636300114,668.6695475746528,File,Container,477.5261739175347,85.14956699203604,35.36280870195418,Windows,Complex,0.0,193.0,208.7460348840225
3605.0,62.80638924079423,54.29794188863578,9712.349388075709,131.32857610878307,Database,Container,55.44087815532118,57.242945686003225,1.0756299910378333,Linux,Moderate,0.0,436.0,14.328616031780024
1930.0,47.64033716117,48.39512607500207,7513.902733845901,639.8230223856469,File,Container,429.017283413114,98.35427254408202,49.61177344688274,Windows,Complex,0.0,201.0,776.6231363139215
108.0,64.00124186661924,88.67150906062874,5110.726587677345,816.1724739642317,Application,Physical,428.8409887177468,92.70855489437152,22.84787757377933,Windows,Complex,1.0,202.0,695.9261464064847
4097.0,94.73708886973166,75.3796665596002,5514.287942083327,764.7137781144052,Application,Physical,464.93770381105287,94.25597378387248,7.853562614063199,Unix,Moderate,1.0,175.0,165.13497390819094
2812.0,57.62908132949697,76.92601408839225,5110.726587677345,283.56711657516433,File,VM,307.0505538380186,90.00384500614439,17.839822584545004,Linux,Moderate,0.0,93.0,990.5143167351644
3212.0,35.95426790133467,92.29154682963258,5026.798129979806,758.6588690835166,File,VM,413.8874756933531,97.96400091773384,2.512952564056681,Unix,Complex,1.0,51.0,661.6877625810099
1101.0,82.88493984821908,33.22851656199782,8839.115677616357,411.2660606626,Database,VM,355.2645531135996,75.76754837168443,16.39881183436593,Linux,Simple,0.0,356.0,325.2872289915784
2177.0,35.619653847033206,41.18736034428123,7219.078685218883,578.3014239851848,Application,Physical,390.0918960092896,74.1455308658141,47.60793375178754,Windows,Moderate,0.0,476.0,987.5412975986126
999.0,40.479647748667766,41.21016008541915,9910.87957678051,912.7070012770356,Application,VM,62.07960216357102,74.65807009164678,31.791327349332704,Linux,Moderate,1.0,161.0,239.23570771639675
3334.0,35.74965384604275,84.94520205657957,771.3748053739856,559.9008585688613,Database,Container,410.46262857122656,90.19805634877471,21.46895877043765,Windows,Moderate,0.0,339.0,34.044883795513435
3721.0,58.34777622319493,56.605598843063454,5727.928384696839,447.7104106052921,Database,Container,87.83280399587811,91.21801062211502,24.426541806418747,Unix,Complex,0.0,423.0,477.5095439207524
2209.0,42.61303050298555,90.12110587843571,7490.88694766349,904.9567758590132,Web,Container,429.4965115378957,79.14722189456157,58.28790110680588,Linux,Complex,1.0,198.0,741.0015215369091
2526.0,72.1236090567889,79.92842751824251,3334.2308150270023,925.4034622480312,Database,Physical,370.8045638945911,94.0741850914157,3.744280989520059,Windows,Simple,0.0,68.0,825.2002110859604
784.0,46.44272382384524,68.05947391979439,4621.837591157041,902.430722202829,File,Container,482.0301472323753,78.81095667022588,54.979153802973606,Linux,Moderate,0.0,457.0,895.8788868112404
4067.0,46.350518606451146,50.82034224452927,6048.543507109821,941.57714948185,File,Physical,176.07384031489673,81.25794275652542,27.30864169800359,Windows,Simple,0.0,470.0,204.1577769883328
699.0,58.04690183988736,58.32197471690816,1302.5108549141871,615.9362144780017,Web,Container,323.2399629747527,91.56592945019486,31.791260841267757,Windows,Complex,0.0,284.0,681.5522087299202
1387.0,57.62908132949697,35.15576150786113,5451.893243068563,821.9102342833339,Database,Physical,412.0473974333892,62.02038541034538,35.6427859552973,Unix,Complex,0.0,193.0,107.79042647874536
3519.0,57.32585978495583,85.95518150525064,1359.2094245342485,646.6440978285111,Web,Container,256.1259831983623,88.28507702737949,12.566304106729374,Windows,Complex,0.0,183.0,620.0122887318713
1110.0,54.40217634934959,33.867654400980946,406.7948399981655,116.84749465388668,File,Physical,483.3027972944844,75.76754837168443,53.02000085898053,Windows,Moderate,0.0,487.0,211.0566886754255
2560.0,44.6470156532756,49.74538939453611,8772.326888553276,551.9642752012688,File,Physical,85.83455951537847,83.97538354571441,37.11418707748692,Unix,Simple,1.0,192.0,788.1738920557024
4141.0,68.46491667920952,82.82089937302213,4900.155245532317,673.8390597766344,Database,VM,334.58733593944424,62.88689514990124,35.526440261059186,Unix,Simple,0.0,268.0,600.6138231269632
2502.0,24.30634275162781,42.01830110975177,5110.726587677345,927.4597479761736,File,Container,183.3769112157905,89.57979329319647,17.146290734288495,Windows,Simple,0.0,198.0,654.7491974478996
854.0,31.857151026511502,54.17428330251671,335.6579230876066,520.3763480752461,Database,Container,340.0789185699651,92.23517865018984,4.614725436967376,Unix,Complex,0.0,102.0,872.7636751705516
4291.0,52.90119979180194,51.12494063899413,9240.87583378622,520.3763480752461,Web,Container,221.85255031405345,68.17266461474495,54.62563284146448,Linux,Simple,0.0,310.0,203.9953578503429
4099.0,75.45460038016493,35.57232479091333,1096.0578568763483,273.16071063005217,Application,VM,158.39131069708858,86.07058441505404,33.26385969839329,Windows,Simple,1.0,374.0,232.7987260361553
1114.0,60.1227832316266,59.66895552292955,5243.040181920097,545.1441606928066,Application,Physical,184.22416315259645,56.76545439308559,55.77719238043601,Linux,Simple,0.0,79.0,78.01082764782905
3804.0,41.52886585481758,46.59594252290986,1638.8672406515243,758.5054766828196,Web,Container,428.75263418107977,95.23859351157628,8.872724238935767,Windows,Complex,0.0,298.0,755.6834974809587
2560.0,84.73543950801427,61.58383085086675,4805.858657953788,520.3763480752461,Application,Physical,176.89428664306618,96.18728216903703,29.641219773139376,Linux,Complex,0.0,379.0,376.1829802311116
3565.0,89.71908841833746,95.26228594055752,3267.595076069018,686.6245596983139,Web,VM,383.6468144917964,95.641338293501,31.791327349332704,Unix,Moderate,1.0,319.0,363.3369761744371
4270.0,35.06303609493521,89.86954862712082,8971.903472942617,297.7719560697884,File,Physical,419.8776917174234,98.44908783260308,35.92416268354744,Unix,Simple,0.0,127.0,138.50967025619602
2560.0,88.19686847640718,63.82945642769459,5184.844248460892,354.8171407487897,Database,VM,100.2408418699977,55.3060488418456,43.81532425210404,Linux,Complex,1.0,258.0,781.7014172216273
4764.0,68.66710069290082,70.00542771637507,9760.675351195663,520.3763480752461,Application,Container,481.44329217101387,87.62433125290133,50.94020610633955,Linux,Moderate,0.0,53.0,518.1296243133224
358.0,91.24850726435484,88.55197362481671,4457.372616226951,781.8424707393084,Web,Physical,357.26689859520275,57.995619643829606,20.526587966659594,Windows,Complex,0.0,312.0,440.9647988121492
502.0,44.93274088934094,73.54808814830875,8794.716636199068,71.98720481902541,Application,VM,111.87782733872342,84.67912991732652,15.048117082007424,Unix,Moderate,1.0,330.0,993.5317704146744
3604.0,74.72116353893732,43.68283804404608,3090.927430004608,202.89282349525536,Application,VM,470.0256686128874,75.76754837168443,46.08933870027316,Windows,Simple,0.0,58.0,834.0932131887483
935.0,39.61279668225639,63.82945642769459,208.96696766453223,985.2192525066567,Web,VM,238.7139288609782,79.50239740588403,30.35882367065662,Windows,Complex,0.0,160.0,707.2457666511891
3955.0,74.20070474640738,86.01964628753788,1123.138182580873,331.35132424875366,File,VM,342.9214992331498,79.64905952348406,6.249649806104243,Unix,Moderate,0.0,63.0,729.600288468555
2460.0,82.80718425109242,51.23225477139535,853.3765953856405,167.2210144323972,File,Physical,464.04344038736735,87.28424323466696,24.128427481975653,Unix,Moderate,1.0,284.0,754.5873503600245
3163.0,87.949020812964,42.585627978603945,7073.529988857903,659.0265716541859,Web,VM,433.9361154017352,83.14073320588369,43.37358165926214,Unix,Complex,0.0,495.0,894.0779467792177
3742.0,57.62908132949697,70.07691714805338,1038.7900667943768,560.0906572112107,Web,Physical,179.0307616278225,67.45124430049532,23.92366539936684,Unix,Moderate,1.0,199.0,250.3221486138747
2560.0,75.54469787168998,54.53846353734383,2413.434181392221,395.3096059101344,Database,VM,256.1259831983623,64.30547406917186,9.997268585989827,Linux,Moderate,0.0,108.0,527.6877289489385
1052.0,49.41260698975188,67.76768071350861,8504.424609571613,723.7684645051729,Application,Physical,376.6473683658695,51.63412813895181,1.873836654748572,Unix,Complex,1.0,387.0,608.8234304417012
944.0,76.23299898446606,64.71273838560984,3518.6780625656534,500.7737229450647,File,Container,46.00808211660924,76.31703006740392,55.275451827738536,Windows,Simple,0.0,444.0,504.58228407562086
4227.0,36.76568681842098,49.20128698332743,3165.769462908303,782.7420885203736,Database,VM,299.881613656365,51.94079531475458,3.29796817600061,Linux,Moderate,0.0,473.0,819.4847588467841
1286.0,35.927800440227145,43.31738141310008,3812.28216916116,424.889280964779,Web,Physical,142.18712788920726,82.33284203580455,20.34402909377382,Windows,Moderate,0.0,144.0,534.3157519399846
34.0,50.27016387395709,65.0443708262858,1811.9499355135235,520.3763480752461,Database,Container,389.9064882262831,91.1513802664934,19.70340602424721,Windows,Simple,0.0,59.0,491.3970980822433
1421.0,61.80923935227915,86.54286149483488,6680.76146991144,175.49669518169327,Web,Container,436.7162897109473,93.16012516648992,16.62521324844773,Linux,Simple,0.0,362.0,933.0553883472598
1039.0,45.82026549705908,82.62215070704164,3386.069875322777,745.49191014773,Database,VM,87.50038859798238,83.07849252708806,42.15745299556235,Unix,Complex,0.0,269.0,896.8694258281387
4974.0,36.60734708698172,37.23214967596142,888.4897822915215,937.5266849454938,Application,Physical,390.1512827297578,92.95140305510034,39.32278135139806,Linux,Moderate,0.0,62.0,233.17246165167268
3079.0,80.7245906652682,54.12512701302551,5523.059873017016,326.14999273580264,Web,Container,450.93519651273874,63.67923654937859,20.479106023381966,Linux,Moderate,0.0,104.0,267.8535586167182
69.0,51.579198350365616,86.69658536875791,5110.726587677345,803.7470323832865,Web,Container,69.26438240816131,77.31917512934501,19.645424079179826,Windows,Complex,0.0,471.0,670.226674367677
2560.0,20.91229909643878,88.80662006329852,8911.211813142489,331.2667595623354,Application,Physical,456.543777113765,76.47753985064297,31.791327349332704,Windows,Moderate,1.0,136.0,534.4613278832571
475.0,57.62908132949697,54.247465402695575,2784.606791742653,973.2296660534612,File,VM,479.8054422118868,59.95732926981229,54.331705900676496,Windows,Complex,0.0,252.0,952.4605673912516
